Line_Num,ESP32_Time,ID0,LinAcc_x,LinAcc_y,LinAcc_z,Pitch_deg,Roll_deg,Yaw_deg,Gyro_deg_x,Gyro_deg_y,Gyro_deg_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1,RawPress_Pa,RawAirspeed,CorrAirspeed,temp_C,ID2,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites
91,1.997672,0,0.074,-0.090,-0.012,6.638,1.802,179.789,-1.455,0.224,1.007,-3.562,-12.875,-29.812,1.156,0.305,9.891,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
92,2.013677,0,0.027,0.004,-0.012,6.639,1.788,179.781,-1.231,0.224,1.119,-5.812,-14.188,-29.750,1.156,0.305,9.891,0.003,-0.058,-0.016,-0.998,1,-42.611,-8.563,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
93,2.029781,0,0.027,0.004,-0.051,6.631,1.759,179.759,-1.231,0.224,1.231,-4.062,-14.938,-29.688,1.164,0.289,9.891,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
94,2.063677,0,-0.051,0.137,-0.051,6.639,1.729,179.736,-0.671,0.000,1.007,-2.750,-19.125,-29.312,1.164,0.281,9.891,0.003,-0.058,-0.015,-0.998,1,-42.611,-8.563,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
95,2.099693,0,-0.090,0.129,0.027,6.639,1.707,179.714,-0.224,0.112,0.448,-3.250,-12.188,-30.750,1.164,0.273,9.891,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
96,2.139677,0,-0.043,0.113,-0.012,6.639,1.706,179.707,0.783,-0.112,0.112,-5.938,-13.312,-29.562,1.164,0.281,9.891,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
97,2.153677,0,-0.043,0.074,-0.012,6.646,1.763,179.717,1.119,0.112,-0.671,-5.812,-17.375,-28.688,1.156,0.312,9.891,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
98,2.183677,0,-0.004,0.020,-0.012,6.646,1.778,179.725,1.119,-0.112,-0.560,-3.312,-15.188,-28.938,1.148,0.320,9.891,0.003,-0.058,-0.016,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
99,2.203677,0,0.043,-0.074,-0.012,6.646,1.814,179.741,0.783,0.000,-0.448,-4.312,-16.188,-29.438,1.148,0.328,9.891,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
100,2.223677,0,0.082,-0.074,-0.012,6.646,1.835,179.749,0.560,-0.112,-0.336,-2.438,-18.938,-28.562,1.148,0.328,9.891,0.003,-0.058,-0.016,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
101,2.243677,0,0.004,-0.113,0.020,6.646,1.836,179.756,-0.224,-0.112,-0.224,-2.625,-14.188,-29.938,1.148,0.328,9.891,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
102,2.259781,0,0.043,-0.074,-0.020,6.646,1.828,179.756,-0.895,-0.112,-0.112,-3.625,-15.688,-29.250,1.148,0.328,9.898,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
103,2.283677,0,-0.004,-0.059,0.020,6.646,1.807,179.755,-1.231,-0.112,0.336,-2.312,-16.250,-30.312,1.148,0.312,9.898,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
104,2.309672,0,-0.004,-0.059,0.020,6.646,1.779,179.746,-1.679,0.112,0.448,-3.750,-14.500,-29.438,1.156,0.305,9.898,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
105,2.325781,0,-0.004,0.043,-0.020,6.646,1.736,179.736,-1.902,0.000,0.224,-4.188,-14.438,-29.438,1.156,0.297,9.898,0.003,-0.058,-0.015,-0.998,1,-42.611,-8.563,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
106,2.337781,0,-0.004,0.004,0.020,6.646,1.701,179.734,-1.902,-0.112,0.560,-6.625,-17.438,-28.250,1.156,0.289,9.898,0.003,-0.058,-0.015,-0.998,1,-42.611,-8.563,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
107,2.363677,0,-0.043,0.090,-0.020,6.646,1.665,179.725,-1.455,0.000,0.448,-3.250,-15.000,-29.812,1.156,0.281,9.898,0.003,-0.058,-0.015,-0.998,1,-42.611,-8.563,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
108,2.393677,0,-0.004,0.059,-0.020,6.653,1.637,179.717,-0.895,-0.112,0.112,-5.938,-16.812,-28.438,1.156,0.281,9.898,0.003,-0.058,-0.014,-0.998,1,-42.611,-8.563,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
109,2.429670,0,-0.004,0.090,0.020,6.646,1.623,179.723,0.000,0.112,-0.224,-4.625,-16.250,-30.625,1.156,0.281,9.898,0.003,-0.058,-0.014,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
110,2.443677,0,-0.004,0.004,-0.020,6.653,1.631,179.730,1.119,-0.112,-0.336,-3.875,-17.062,-28.500,1.156,0.281,9.898,0.003,-0.058,-0.014,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
111,2.463677,0,-0.004,-0.043,0.020,6.652,1.652,179.739,1.455,-0.112,-0.336,-3.500,-12.812,-30.250,1.156,0.297,9.898,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
112,2.482678,0,-0.004,-0.051,0.059,6.653,1.687,179.741,1.455,0.000,-0.560,-4.562,-16.812,-30.938,1.156,0.297,9.898,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
113,2.503678,0,-0.004,-0.090,0.020,6.653,1.716,179.749,1.567,0.112,-0.336,-5.625,-16.250,-28.562,1.156,0.312,9.898,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
114,2.522676,0,-0.004,-0.090,-0.059,6.653,1.751,179.751,1.343,0.000,0.224,-5.312,-15.000,-28.812,1.156,0.312,9.898,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
115,2.534781,0,-0.004,-0.098,-0.059,6.653,1.779,179.753,1.343,0.000,0.336,-4.500,-15.000,-29.312,1.156,0.312,9.898,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
116,2.562677,0,-0.004,-0.051,-0.020,6.653,1.800,179.747,0.783,0.000,0.448,-2.125,-15.750,-28.125,1.156,0.312,9.898,0.003,-0.058,-0.016,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
117,2.602677,0,-0.004,0.027,-0.020,6.653,1.799,179.733,-0.112,0.112,0.560,-4.250,-17.250,-28.875,1.156,0.305,9.898,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
118,2.642679,0,-0.004,0.082,0.020,6.654,1.770,179.710,-1.343,0.000,0.560,-5.875,-13.688,-29.062,1.156,0.305,9.898,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
119,2.683678,0,-0.082,0.121,0.020,6.654,1.705,179.686,-1.567,0.000,0.224,-4.438,-16.062,-28.312,1.156,0.289,9.898,0.004,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
120,2.703676,0,-0.082,0.082,0.020,6.653,1.649,179.682,-0.224,0.000,-0.336,-4.250,-17.438,-27.625,1.156,0.289,9.898,0.004,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
121,2.719781,0,-0.043,0.035,0.020,6.653,1.649,179.689,0.224,0.000,-0.336,-3.438,-16.062,-30.812,1.156,0.297,9.898,0.004,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
122,2.731782,0,-0.004,0.035,-0.059,6.653,1.657,179.697,1.007,-0.112,-0.448,-4.812,-15.188,-30.125,1.156,0.297,9.898,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
123,2.759672,0,0.004,-0.012,-0.020,6.653,1.671,179.698,0.783,0.000,-0.448,-2.625,-14.812,-28.312,1.148,0.297,9.898,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
124,2.771782,0,0.004,-0.059,0.020,6.653,1.693,179.713,1.455,-0.224,-0.560,-4.312,-16.688,-28.625,1.148,0.312,9.898,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
125,2.792704,0,0.082,-0.027,0.020,6.660,1.721,179.722,1.343,0.000,-0.448,-2.500,-15.562,-29.312,1.148,0.312,9.898,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
126,2.810677,0,0.035,-0.027,-0.020,6.660,1.750,179.737,0.783,0.112,-0.336,-5.000,-17.312,-29.625,1.156,0.320,9.898,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
127,2.832677,0,-0.004,-0.066,0.020,6.660,1.757,179.738,0.671,0.112,-0.336,-4.250,-16.938,-28.938,1.156,0.320,9.898,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
128,2.844781,0,-0.004,-0.059,0.020,6.653,1.779,179.746,0.448,0.112,0.224,-6.250,-13.812,-29.938,1.156,0.312,9.898,0.003,-0.058,-0.016,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
129,2.878671,0,-0.004,-0.059,-0.020,6.653,1.786,179.746,-0.112,0.000,-0.112,-4.812,-15.875,-29.125,1.156,0.312,9.898,0.003,-0.058,-0.016,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
130,2.894781,0,-0.004,-0.059,-0.020,6.653,1.771,179.739,-0.895,0.112,0.560,-1.750,-17.625,-29.750,1.156,0.312,9.898,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
131,2.912677,0,-0.004,-0.051,0.020,6.653,1.742,179.723,-1.119,0.112,0.336,-4.375,-12.438,-30.312,1.156,0.305,9.898,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
132,2.933677,0,-0.004,-0.004,0.020,6.646,1.735,179.722,-0.895,0.112,0.560,-4.812,-15.562,-29.188,1.156,0.297,9.898,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
133,2.958670,0,0.035,0.035,0.020,6.653,1.714,179.714,-0.895,0.000,0.336,-1.250,-15.625,-29.438,1.156,0.297,9.898,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
134,2.974781,0,-0.004,0.043,0.020,6.646,1.699,179.706,-0.336,0.112,0.448,-2.875,-15.812,-29.312,1.156,0.289,9.898,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
135,2.992677,0,-0.043,0.121,-0.059,6.646,1.692,179.692,0.224,0.000,0.112,-3.875,-16.562,-29.500,1.156,0.289,9.898,0.004,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
136,3.008781,0,-0.004,0.121,-0.020,6.646,1.692,179.692,0.224,0.000,-0.112,-2.812,-15.750,-29.688,1.156,0.289,9.898,0.004,-0.058,-0.015,-0.998,1,-42.611,-8.563,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
137,3.032677,0,-0.043,0.027,0.020,6.646,1.706,179.700,0.783,0.112,-0.336,-4.125,-14.312,-29.938,1.156,0.297,9.898,0.003,-0.058,-0.015,-0.998,1,-42.611,-8.563,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
138,3.052677,0,-0.043,0.027,-0.020,6.647,1.727,179.701,1.119,-0.112,-0.448,-5.750,-14.500,-29.812,1.156,0.305,9.898,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
139,3.072677,0,-0.035,-0.020,0.020,6.647,1.749,179.709,1.119,-0.112,-0.336,-2.375,-13.438,-29.500,1.156,0.312,9.898,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
140,3.092677,0,0.004,-0.027,0.020,6.646,1.770,179.717,0.895,0.112,-0.336,-3.312,-14.875,-29.062,1.148,0.320,9.898,0.003,-0.058,-0.016,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
141,3.111677,0,0.043,-0.035,0.020,6.646,1.785,179.725,0.560,0.000,-0.224,-3.562,-13.000,-29.500,1.148,0.320,9.898,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
142,3.123782,0,0.043,-0.035,0.020,6.646,1.799,179.733,0.112,0.112,0.112,-3.125,-13.938,-29.312,1.148,0.328,9.898,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
143,3.151677,0,0.043,-0.027,-0.027,6.646,1.799,179.733,-0.224,0.000,-0.224,-3.000,-17.250,-29.375,1.148,0.328,9.898,0.003,-0.058,-0.016,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
144,3.163783,0,0.043,-0.059,-0.027,6.646,1.778,179.732,-1.119,0.000,0.000,-4.812,-15.562,-29.250,1.148,0.312,9.906,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
145,3.197782,0,-0.004,-0.012,-0.020,6.646,1.771,179.731,-1.343,-0.224,0.224,-2.750,-16.312,-29.688,1.148,0.312,9.898,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
146,3.237688,0,-0.004,0.035,0.020,6.646,1.714,179.721,-1.455,0.112,0.112,-5.625,-15.500,-29.625,1.156,0.297,9.898,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
147,3.252677,0,-0.004,-0.004,0.020,6.646,1.672,179.719,-0.671,0.000,0.224,-2.125,-15.375,-28.625,1.156,0.289,9.906,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
148,3.277671,0,-0.004,0.004,0.012,6.653,1.658,179.711,-0.560,-0.112,0.224,-3.312,-15.188,-29.062,1.156,0.289,9.906,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
149,3.302678,0,-0.004,0.004,-0.027,6.646,1.658,179.711,-0.112,0.112,0.000,-4.875,-18.375,-28.625,1.156,0.289,9.906,0.003,-0.058,-0.015,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
150,3.321687,0,0.035,0.004,-0.027,6.646,1.664,179.704,0.895,0.000,0.224,-3.938,-15.812,-30.062,1.156,0.297,9.906,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
151,3.357690,0,-0.004,-0.012,-0.027,6.653,1.692,179.706,1.119,0.000,-0.112,-2.688,-19.938,-28.062,1.156,0.297,9.906,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
152,3.381676,0,-0.043,0.027,-0.027,6.654,1.735,179.708,1.455,0.000,0.224,-4.375,-15.812,-30.062,1.156,0.305,9.906,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
153,3.393781,0,-0.004,0.020,-0.027,6.654,1.777,179.711,1.231,0.112,-0.224,-2.938,-17.688,-28.938,1.156,0.312,9.906,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
154,3.421677,0,-0.004,0.012,0.012,6.654,1.791,179.712,1.119,0.000,-0.112,-6.500,-14.438,-29.750,1.156,0.312,9.898,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
155,3.437781,0,-0.004,0.012,0.012,6.647,1.812,179.706,0.448,0.112,0.112,-2.562,-14.938,-29.125,1.156,0.320,9.906,0.003,-0.058,-0.016,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
156,3.460677,0,-0.004,0.012,-0.027,6.647,1.812,179.706,-0.224,0.000,-0.112,-4.562,-14.812,-28.625,1.156,0.320,9.906,0.003,-0.058,-0.016,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
157,3.476781,0,-0.004,0.020,-0.027,6.647,1.805,179.705,-0.783,0.000,0.224,-2.562,-14.938,-29.125,1.156,0.312,9.906,0.003,-0.058,-0.016,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
158,3.490677,0,0.035,-0.020,-0.027,6.647,1.783,179.704,-1.119,0.000,0.224,-3.938,-15.438,-30.938,1.156,0.312,9.906,0.003,-0.058,-0.016,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
159,3.506781,0,-0.004,-0.020,-0.020,6.647,1.776,179.704,-0.783,-0.112,0.112,-3.062,-13.812,-30.188,1.156,0.312,9.906,0.003,-0.058,-0.016,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
160,3.540708,0,-0.004,0.027,-0.020,6.647,1.755,179.703,-1.119,0.000,0.112,-1.938,-16.312,-30.062,1.156,0.305,9.898,0.003,-0.058,-0.015,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
161,3.556781,0,-0.004,0.035,-0.020,6.654,1.720,179.701,-1.231,0.000,0.112,-4.250,-14.250,-28.812,1.156,0.297,9.898,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
162,3.581683,0,-0.004,0.035,-0.059,6.653,1.706,179.707,-1.343,0.000,-0.224,-3.000,-14.500,-29.562,1.156,0.297,9.898,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
163,3.601676,0,-0.004,0.043,0.020,6.653,1.672,179.712,-1.119,-0.224,-0.112,-2.312,-13.188,-30.750,1.156,0.289,9.898,0.003,-0.058,-0.015,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
164,3.621677,0,0.035,0.004,0.059,6.653,1.651,179.718,-1.119,0.000,-0.224,-3.250,-15.438,-29.438,1.156,0.289,9.898,0.003,-0.058,-0.015,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
165,3.633781,0,-0.004,0.035,0.020,6.653,1.630,179.723,-1.007,0.000,-0.224,-4.375,-16.438,-27.875,1.156,0.297,9.898,0.003,-0.058,-0.014,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
166,3.661679,0,-0.004,-0.035,0.020,6.653,1.623,179.723,-0.895,0.000,-0.336,-4.375,-15.875,-29.688,1.156,0.289,9.898,0.003,-0.058,-0.014,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
167,3.673781,0,-0.004,-0.035,0.020,6.652,1.610,179.729,-0.448,0.000,-0.112,-2.812,-13.188,-28.688,1.156,0.289,9.898,0.003,-0.058,-0.014,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
168,3.706670,0,-0.043,-0.074,-0.020,6.652,1.603,179.729,-0.112,0.112,-0.112,-4.438,-15.750,-28.875,1.156,0.289,9.898,0.003,-0.058,-0.014,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
169,3.718781,0,-0.043,-0.074,-0.059,6.652,1.603,179.729,0.000,0.000,0.224,-2.875,-15.062,-29.938,1.156,0.289,9.898,0.003,-0.058,-0.014,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
170,3.741678,0,0.035,-0.102,0.020,6.652,1.610,179.729,0.336,-0.112,0.112,-4.875,-15.250,-29.750,1.156,0.281,9.898,0.003,-0.058,-0.014,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
171,3.753781,0,0.035,-0.066,0.020,6.653,1.623,179.723,0.671,0.000,0.000,-4.750,-16.625,-28.688,1.156,0.281,9.898,0.003,-0.058,-0.014,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
172,3.780677,0,0.035,0.012,0.020,6.653,1.630,179.723,0.783,0.112,0.112,-3.188,-15.375,-29.812,1.156,0.281,9.898,0.003,-0.058,-0.014,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
173,3.796782,0,0.035,0.012,-0.020,6.653,1.651,179.725,0.783,0.000,0.224,-3.812,-17.188,-29.438,1.156,0.281,9.898,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
174,3.826671,0,0.035,0.090,-0.027,6.653,1.658,179.718,0.224,0.000,0.336,-4.000,-15.062,-31.062,1.156,0.281,9.906,0.003,-0.058,-0.015,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
175,3.842781,0,-0.043,0.051,-0.027,6.653,1.658,179.718,-0.224,0.000,0.000,-2.250,-14.000,-29.375,1.156,0.281,9.906,0.003,-0.058,-0.015,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
176,3.861676,0,-0.043,-0.027,0.012,6.653,1.644,179.717,-0.783,0.000,-0.336,-3.812,-17.250,-29.000,1.156,0.281,9.906,0.003,-0.058,-0.014,-0.998,1,-32.090,-7.431,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
177,3.891677,0,-0.043,0.012,0.012,6.660,1.616,179.723,-1.007,-0.112,-0.112,-3.375,-18.562,-27.125,1.156,0.281,9.906,0.003,-0.058,-0.014,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
178,3.915678,0,-0.004,0.012,0.012,6.660,1.595,179.721,-1.119,0.000,-0.224,-3.500,-13.312,-29.500,1.156,0.273,9.906,0.003,-0.058,-0.014,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
179,3.931782,0,0.035,0.020,-0.027,6.659,1.575,179.727,-1.343,-0.112,-0.224,-4.625,-17.562,-28.438,1.156,0.273,9.906,0.003,-0.058,-0.014,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
180,3.943781,0,0.035,0.020,0.012,6.659,1.554,179.733,-1.007,-0.112,-0.336,-5.125,-13.875,-28.375,1.156,0.273,9.906,0.003,-0.058,-0.014,-0.998,1,-38.402,-8.129,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
181,3.970678,0,-0.004,-0.020,-0.027,6.659,1.533,179.739,-0.783,0.000,-0.224,-3.688,-15.562,-28.562,1.156,0.266,9.906,0.003,-0.058,-0.013,-0.998,1,-35.246,-7.788,0.000,24.548,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0
