Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
233,18.267008,0,-0.077,1.346,0.359,6.489,-30.454,227.839,-28.536,10.072,17.905,-31.875,5.125,22.375,3.486,-15.866,27.528,0.875,-0.262,0.056,-0.404,1,-36.619,-17.279,-24.101,0.000,2,41.519680,-86.240005,0.000000,1.173,248.399994,18,53,34,56,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
234,18.335873,0,-0.205,0.346,-0.525,6.806,-30.631,227.625,-11.750,-6.267,-9.400,-31.875,5.125,22.375,3.486,-16.071,27.451,0.875,-0.264,0.054,-0.403,1,-35.468,-17.145,-23.720,0.000,2,41.519680,-86.240005,0.000000,1.193,248.500000,18,53,34,60,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
235,18.387016,0,-0.410,1.128,1.717,6.742,-31.630,227.636,-22.269,15.443,6.491,-31.875,5.125,22.375,3.640,-16.609,27.118,0.872,-0.272,0.058,-0.403,1,-36.624,-17.149,-24.103,0.000,2,41.519680,-86.240005,0.000000,1.158,248.500000,18,53,34,64,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
236,18.460266,0,-0.384,0.205,-2.717,6.143,-32.821,228.008,-21.038,-1.119,-6.602,-31.875,5.125,22.375,3.281,-17.096,26.862,0.869,-0.279,0.068,-0.404,1,-36.418,-17.167,-24.035,0.000,2,41.519680,-86.240005,0.000000,1.205,248.600006,18,53,34,72,6,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
237,18.520018,0,-0.692,-2.012,-0.038,6.961,-32.720,227.910,6.826,-15.667,-8.505,-31.875,5.125,22.375,3.947,-17.071,26.811,0.868,-0.281,0.061,-0.404,1,-35.966,-17.133,-23.885,0.000,2,41.519680,-86.240005,0.000000,1.411,248.600006,18,53,34,80,5,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
238,18.570278,0,-0.769,0.871,0.641,7.966,-31.837,227.888,20.479,-8.952,-3.693,-31.875,5.125,22.375,4.280,-16.686,27.016,0.869,-0.277,0.050,-0.407,1,-37.435,-17.187,-24.368,0.000,2,41.519680,-86.240005,0.000000,1.338,248.600006,18,53,34,84,5,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
239,18.621092,0,-0.564,0.820,-0.923,7.597,-31.198,227.895,3.917,14.436,6.267,-31.875,5.125,22.375,4.101,-16.404,27.195,0.871,-0.271,0.051,-0.406,1,-37.784,-17.165,-24.482,0.000,2,41.519684,-86.240005,0.000000,1.347,248.600006,18,53,34,92,5,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
240,18.688366,0,-1.064,-0.423,0.461,6.938,-30.749,227.834,21.038,12.869,11.750,-31.875,5.125,22.375,3.537,-16.020,27.503,0.873,-0.266,0.054,-0.405,1,-36.740,-17.097,-24.141,0.000,2,41.519684,-86.240005,0.000000,1.359,248.600006,18,53,34,96,5,3,GPS_HOMING,AP_PROT_ROLL_MIN,190.822,30.000,20.000,4,-17,0,20,ROLL_RIGHT
241,18.748117,0,-0.551,1.974,1.525,6.231,-28.684,227.600,72.627,-1.790,3.917,-31.875,5.125,22.375,3.332,-14.918,28.143,0.880,-0.248,0.052,-0.403,1,-38.772,-17.112,-24.800,0.000,2,41.519684,-86.240005,0.000000,1.343,248.600006,18,53,35,4,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
242,18.806013,0,-0.525,0.436,1.858,5.780,-26.118,227.235,47.336,-2.462,2.238,-31.875,5.125,22.375,3.025,-13.636,28.836,0.887,-0.226,0.045,-0.400,1,-38.929,-17.134,-24.850,0.000,2,41.519684,-86.240005,0.000000,1.355,248.600006,18,53,35,8,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
243,18.889362,0,-0.769,-0.269,1.679,5.497,-22.911,227.142,17.010,18.800,7.833,-31.875,5.125,22.375,2.948,-12.354,29.399,0.893,-0.201,0.036,-0.400,1,-37.496,-17.159,-24.388,0.000,2,41.519684,-86.240005,0.000000,1.364,248.699997,18,53,35,16,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,10,27,7,ROLL_LEFT
244,18.946035,0,0.051,-0.513,0.154,4.249,-20.750,227.396,9.736,23.053,5.819,-31.875,5.125,22.375,1.845,-11.047,30.015,0.897,-0.179,0.039,-0.401,1,-33.341,-17.082,-22.997,0.000,2,41.519684,-86.240005,0.000000,1.203,248.800003,18,53,35,24,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,12,29,9,ROLL_LEFT
245,19.020123,0,-1.166,-0.923,1.333,2.975,-20.094,227.647,9.400,9.512,-3.469,-31.875,5.125,22.375,1.435,-10.893,30.091,0.899,-0.170,0.047,-0.402,1,-38.271,-17.126,-24.639,0.000,2,41.519684,-86.240005,0.000000,0.965,248.899994,18,53,35,32,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,13,30,10,ROLL_LEFT
246,19.100130,0,-0.449,-0.179,0.641,2.848,-20.018,227.812,-24.843,-17.010,-3.357,-31.875,5.125,22.375,1.615,-11.252,29.963,0.898,-0.169,0.048,-0.403,1,-37.754,-17.101,-24.472,0.000,2,41.519680,-86.240005,0.000000,0.741,249.000000,18,53,35,40,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,13,30,10,ROLL_LEFT
247,19.179976,0,-0.218,1.628,-1.910,4.247,-22.236,227.308,-36.034,-42.300,-9.288,-31.875,5.125,22.375,2.999,-12.816,29.246,0.895,-0.191,0.044,-0.400,1,-36.395,-17.124,-24.028,0.000,2,41.519680,-86.240005,0.000000,0.592,249.100006,18,53,35,48,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,11,28,8,ROLL_LEFT
248,19.260069,0,-0.474,1.884,-2.845,8.426,-24.983,225.811,-5.036,-39.727,-1.679,-31.875,5.125,22.375,4.562,-13.328,28.836,0.891,-0.227,0.018,-0.394,1,-38.057,-17.128,-24.570,0.000,2,41.519680,-86.240005,0.000000,0.473,249.199997,18,53,35,56,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,8,25,5,ROLL_LEFT
249,19.350122,0,-0.525,1.769,-2.807,8.914,-25.668,225.102,-6.043,-5.260,9.624,-31.875,5.125,22.375,4.819,-13.610,28.656,0.891,-0.234,0.015,-0.389,1,-36.529,-17.104,-24.072,0.000,2,41.519684,-86.240005,0.000000,0.466,249.300003,18,53,35,64,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
250,19.419809,0,-0.333,1.128,1.320,9.356,-26.236,225.030,-20.255,-4.029,5.707,-31.875,5.125,22.375,4.819,-13.662,28.630,0.890,-0.239,0.013,-0.389,1,-36.616,-17.137,-24.100,0.000,2,41.519684,-86.240005,0.000000,0.474,249.300003,18,53,35,68,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
251,19.502899,0,-0.192,1.128,0.013,10.104,-26.799,225.264,-14.883,-6.714,-9.064,-31.875,5.125,22.375,5.485,-14.200,28.272,0.887,-0.246,0.010,-0.392,1,-37.109,-17.107,-24.262,0.000,2,41.519684,-86.240005,0.000000,0.675,249.300003,18,53,35,80,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
252,19.589052,0,-0.436,-0.256,0.487,10.524,-28.006,225.222,-4.364,-21.486,3.693,-31.875,5.125,22.375,6.152,-15.071,27.656,0.883,-0.257,0.010,-0.392,1,-37.690,-17.115,-24.451,0.000,2,41.519684,-86.240005,0.000000,0.839,249.399994,18,53,35,88,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
253,19.671688,0,-0.410,0.577,0.564,11.776,-29.515,224.073,-4.141,1.343,3.245,-31.875,5.125,22.375,6.357,-15.533,27.349,0.882,-0.272,0.003,-0.385,1,-36.669,-17.095,-24.118,0.000,2,41.519684,-86.240005,0.000000,0.920,249.399994,18,53,35,96,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
254,19.748222,0,0.320,0.231,-0.397,11.360,-29.651,224.043,-3.805,9.400,3.133,-31.875,5.125,22.375,6.023,-15.558,27.426,0.882,-0.272,0.007,-0.384,1,-36.917,-17.158,-24.199,0.000,2,41.519684,-86.240005,0.000000,0.824,249.500000,18,53,36,4,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
255,19.817894,0,-0.077,1.051,-0.525,10.582,-29.758,223.991,3.917,1.902,-7.498,-31.875,5.125,22.375,5.741,-15.558,27.477,0.883,-0.270,0.013,-0.382,1,-37.126,-17.143,-24.268,0.000,2,41.519684,-86.240005,0.000000,0.660,249.500000,18,53,36,8,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
256,19.867357,0,0.577,0.923,-0.756,10.956,-28.799,224.908,19.136,-0.336,-10.183,-31.875,5.125,22.375,5.972,-15.123,27.656,0.882,-0.264,0.009,-0.390,1,-36.833,-17.135,-24.171,0.000,2,41.519684,-86.240005,0.000000,0.478,249.500000,18,53,36,16,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
257,19.987078,0,0.064,-0.961,0.641,11.171,-27.719,225.235,35.810,-6.379,-5.483,-31.875,5.125,22.375,6.152,-14.431,28.015,0.883,-0.256,0.004,-0.393,1,-37.079,-17.190,-24.252,0.000,2,41.519684,-86.240005,0.000000,0.513,249.600006,18,53,36,28,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
258,20.069380,0,0.282,0.910,-0.051,11.698,-26.100,225.581,52.820,-7.833,-29.431,-31.875,5.125,22.375,6.921,-12.534,28.707,0.885,-0.246,-0.005,-0.397,1,-36.912,-17.147,-24.197,0.000,2,41.519684,-86.240005,0.000000,0.552,249.699997,18,53,36,36,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,3,20,0,MAINTAIN_ANGLE
259,20.153946,0,-0.897,0.038,1.692,13.550,-20.805,228.028,76.991,-6.826,-30.550,-31.875,5.125,22.375,7.843,-8.869,29.835,0.883,-0.211,-0.033,-0.417,1,-37.189,-17.129,-24.288,0.000,2,41.519684,-86.240005,0.000000,0.618,249.699997,18,53,36,44,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,12,29,9,ROLL_LEFT
260,20.247259,0,-0.141,1.346,1.025,14.501,-12.526,232.469,66.472,-4.700,-19.360,-31.875,5.125,22.375,7.869,-7.100,30.271,0.878,-0.153,-0.065,-0.448,1,-36.603,-17.107,-24.096,0.000,2,41.519684,-86.240005,0.000000,0.618,249.800003,18,53,36,52,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,20,37,17,ROLL_LEFT
261,20.327015,0,1.461,2.191,-0.231,14.899,-9.131,233.165,19.472,3.581,-11.638,-31.875,5.125,22.375,8.125,-4.665,30.732,0.879,-0.128,-0.080,-0.452,1,-37.052,-17.140,-24.243,0.000,2,41.519684,-86.240005,0.000000,0.609,249.800003,18,53,36,60,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
262,20.416891,0,1.064,-4.806,3.960,14.233,-7.237,234.190,16.003,18.576,-1.455,-31.875,5.125,22.375,7.689,-3.845,30.937,0.878,-0.112,-0.082,-0.458,1,-36.690,-17.138,-24.124,0.000,2,41.519684,-86.240005,0.000000,0.473,249.800003,18,53,36,68,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
263,20.496124,0,2.256,1.756,0.807,13.314,-5.635,235.742,30.438,-7.162,-51.253,-31.875,5.125,22.375,7.331,-3.050,31.142,0.874,-0.097,-0.080,-0.469,1,-37.467,-17.106,-24.379,0.000,2,41.519684,-86.240005,0.000000,0.214,249.899994,18,53,36,76,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
264,20.546404,0,3.140,-0.026,-0.500,12.935,-3.942,239.131,-14.100,3.021,-17.569,-31.875,5.125,22.375,7.100,-2.153,31.271,0.862,-0.085,-0.081,-0.493,1,-38.766,-17.102,-24.798,0.000,2,41.519684,-86.240005,0.000000,0.143,249.899994,18,53,36,80,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
265,20.596445,0,2.281,-1.820,1.038,13.167,-4.108,239.765,6.155,-10.183,-16.786,-31.875,5.125,22.375,7.279,-2.204,31.271,0.859,-0.088,-0.082,-0.498,1,-38.896,-17.076,-24.839,0.000,2,41.519684,-86.240005,0.000000,0.162,249.800003,18,53,36,88,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
266,20.667120,0,2.704,1.794,-4.216,13.575,-3.603,240.596,-2.574,11.862,-9.736,-31.875,5.125,22.375,7.433,-1.922,31.271,0.855,-0.087,-0.086,-0.504,1,-36.745,-17.106,-24.143,0.000,2,41.519688,-86.240005,0.000000,0.522,250.000000,18,53,36,96,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
267,20.827084,0,2.051,3.909,-3.537,11.892,-3.512,240.220,6.938,24.395,16.898,-31.875,5.125,22.375,6.639,-1.897,31.450,0.858,-0.078,-0.074,-0.501,1,-35.744,-17.124,-23.811,0.000,2,41.519688,-86.240005,0.000000,0.825,250.300003,18,53,37,12,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
268,20.925821,0,2.704,0.192,-0.231,10.136,-4.572,238.918,9.400,11.750,-33.236,-31.875,5.125,22.375,5.357,-2.204,31.681,0.865,-0.078,-0.057,-0.493,1,-37.113,-17.118,-24.263,0.000,2,41.519688,-86.240005,0.000000,0.793,250.399994,18,53,37,16,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
269,20.992950,0,2.230,1.756,0.103,8.381,-2.567,242.660,10.183,7.833,-26.745,-31.875,5.125,22.375,4.870,-1.435,31.809,0.851,-0.057,-0.051,-0.520,1,-37.044,-17.124,-24.241,0.000,2,41.519688,-86.240005,0.000000,0.765,250.699997,18,53,37,28,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
270,21.063013,0,0.500,-2.550,-0.308,8.208,-2.315,243.140,15.331,6.826,-3.245,-31.875,5.125,22.375,4.716,-1.230,31.834,0.849,-0.055,-0.050,-0.523,1,-37.618,-17.115,-24.428,0.000,2,41.519688,-86.240005,0.000000,0.739,250.899994,18,53,37,32,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
271,21.136017,0,-0.231,-3.909,-3.191,8.029,-0.845,243.499,3.693,-8.505,-7.162,-31.875,5.125,22.375,4.767,-0.487,31.860,0.848,-0.043,-0.056,-0.525,1,-37.205,-17.157,-24.293,0.000,2,41.519688,-86.240005,0.000000,0.712,251.100006,18,53,37,40,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
272,21.266245,0,-1.192,-3.704,-1.012,8.816,0.376,244.436,-1.119,-6.491,-5.483,-31.875,5.125,22.375,5.254,0.128,31.809,0.844,-0.038,-0.067,-0.531,1,-37.549,-17.125,-24.405,0.000,2,41.519688,-86.240005,0.000000,0.724,251.500000,18,53,37,56,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
273,21.321712,0,1.602,-3.717,2.563,8.808,-0.071,247.904,1.231,-14.660,-25.403,-31.875,5.125,22.375,5.152,-0.308,31.783,0.827,-0.043,-0.063,-0.557,1,-37.496,-17.163,-24.388,0.000,2,41.519688,-86.240005,0.000000,0.812,251.500000,18,53,37,60,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
274,21.385220,0,1.922,-3.101,-0.833,8.477,-0.847,250.819,-21.598,17.233,-51.253,-31.875,5.125,22.375,5.024,-0.615,31.783,0.812,-0.049,-0.056,-0.578,1,-38.146,-17.169,-24.599,0.000,2,41.519688,-86.240005,0.000000,1.046,251.699997,18,53,37,68,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
275,21.440123,0,1.397,-1.397,2.666,8.129,-1.238,253.889,-8.057,-0.895,-43.196,-31.875,5.125,22.375,4.793,-0.897,31.783,0.797,-0.051,-0.050,-0.600,1,-37.332,-17.126,-24.335,0.000,2,41.519688,-86.240005,0.000000,1.188,251.800003,18,53,37,72,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
276,21.506033,0,2.384,2.038,6.805,8.234,-1.491,255.474,-14.548,0.112,-32.005,-31.875,5.125,22.375,4.870,-0.871,31.783,0.788,-0.054,-0.049,-0.611,1,-37.864,-17.176,-24.508,0.000,2,41.519688,-86.240005,0.000000,1.342,251.899994,18,53,37,80,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
277,21.582836,0,5.959,5.024,5.254,8.980,-2.248,256.141,2.686,-33.124,-9.176,-31.875,5.125,22.375,6.331,-1.282,31.552,0.784,-0.064,-0.050,-0.616,1,-37.480,-17.132,-24.383,0.000,2,41.519691,-86.239998,0.000000,1.398,252.000000,18,53,37,88,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
278,21.672171,0,2.550,0.423,-0.974,13.016,-1.121,256.110,10.631,-45.993,32.676,-31.875,5.125,22.375,7.664,-0.820,31.322,0.782,-0.078,-0.083,-0.613,1,-36.949,-17.080,-24.210,0.000,2,41.519691,-86.239998,0.000000,1.421,252.100006,18,53,37,96,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
279,21.742899,0,0.654,0.410,-1.922,14.538,-0.907,254.854,19.136,-11.974,-3.917,-31.875,5.125,22.375,8.792,-0.410,31.091,0.787,-0.083,-0.096,-0.604,1,-37.835,-17.117,-24.498,0.000,2,41.519688,-86.239998,0.000000,1.413,252.199997,18,53,38,4,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
280,21.791014,0,1.102,-0.474,1.897,15.781,-0.091,254.714,9.512,-55.617,23.276,-31.875,5.125,22.375,9.971,-0.154,30.784,0.787,-0.084,-0.109,-0.601,1,-36.686,-17.133,-24.123,0.000,2,41.519688,-86.239998,0.000000,1.467,252.199997,18,53,38,8,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
281,21.860153,0,2.512,-1.051,-0.974,19.613,0.479,253.021,-10.072,-35.027,42.860,-31.875,5.125,22.375,12.047,-0.051,30.091,0.792,-0.098,-0.139,-0.586,1,-36.330,-17.137,-24.006,0.000,2,41.519691,-86.239998,0.000000,1.551,252.300003,18,53,38,16,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,20.000,4,23,40,20,ROLL_LEFT
282,21.910267,0,1.282,-0.807,-2.051,22.198,-1.724,249.062,-5.819,-16.226,38.943,-31.875,5.125,22.375,12.611,-0.948,29.861,0.807,-0.121,-0.150,-0.559,1,-36.734,-17.085,-24.139,0.000,2,41.519691,-86.239998,0.000000,1.862,252.500000,18,53,38,20,5,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
283,21.983335,0,0.295,1.217,1.602,22.739,-3.240,245.802,-19.695,9.848,56.960,-31.875,5.125,22.375,12.918,-1.384,29.733,0.820,-0.130,-0.150,-0.537,1,-37.902,-17.106,-24.520,0.000,2,41.519691,-86.239998,29.160000,2.503,252.899994,18,53,38,28,5,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
284,22.061333,0,-2.999,0.474,-1.525,22.647,-4.672,243.636,-0.224,-16.786,32.453,-31.875,5.125,22.375,12.944,-2.614,29.681,0.828,-0.137,-0.146,-0.523,1,-36.750,-17.115,-24.144,0.000,2,41.519691,-86.239990,35.680000,2.868,253.100006,18,53,38,36,5,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
285,22.180248,0,0.064,-1.474,-0.884,22.790,-4.806,243.285,7.610,8.841,2.350,-31.875,5.125,22.375,13.072,-3.281,29.553,0.829,-0.139,-0.146,-0.521,1,-36.960,-17.100,-24.213,0.000,2,41.519695,-86.239990,36.340000,3.671,253.600006,18,53,38,48,5,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
286,22.268156,0,-0.807,-0.461,-0.987,22.540,-5.558,241.464,4.252,12.310,-3.469,-31.875,5.125,22.375,12.841,-3.178,29.707,0.837,-0.141,-0.143,-0.509,1,-36.953,-17.082,-24.211,0.000,2,41.519695,-86.239990,39.750000,3.759,253.699997,18,53,38,56,6,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
287,22.322735,0,-1.474,-0.282,2.538,20.922,-3.600,243.506,9.848,7.945,-8.841,-31.875,5.125,22.375,12.636,-2.794,29.835,0.833,-0.122,-0.138,-0.522,1,-38.261,-17.106,-24.636,0.000,2,41.519695,-86.239990,39.730000,3.614,253.600006,18,53,38,60,6,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
288,22.384876,0,-1.423,0.115,0.256,20.874,-3.243,244.610,-2.462,4.364,-31.110,-31.875,5.125,22.375,12.021,-1.897,30.168,0.828,-0.120,-0.138,-0.530,1,-37.919,-17.142,-24.525,0.000,2,41.519695,-86.239990,37.689999,3.386,253.500000,18,53,38,68,6,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
289,22.442539,0,-1.038,-0.641,0.859,20.672,-3.057,245.897,-8.281,7.498,-16.786,-31.875,5.125,22.375,11.739,-1.743,30.322,0.823,-0.120,-0.136,-0.539,1,-37.754,-17.095,-24.472,0.000,2,41.519695,-86.239990,36.900002,3.202,253.399994,18,53,38,72,6,3,GPS_HOMING,AP_PROT_PITCH_MAX,190.822,-30.000,-20.000,4,-17,40,20,PITCH_NOSE_DOWN
290,22.508669,0,-2.397,-0.346,2.512,19.934,-2.826,247.504,-1.902,19.695,-26.186,-31.875,5.125,22.375,11.457,-1.666,30.425,0.816,-0.116,-0.130,-0.551,1,-38.018,-17.048,-24.557,0.000,2,41.519695,-86.239990,37.270000,2.307,253.100006,18,53,38,80,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
291,22.588102,0,-0.577,3.717,2.486,19.500,-2.454,248.831,1.902,3.133,-35.922,-31.875,5.125,22.375,11.201,-1.282,30.553,0.811,-0.113,-0.128,-0.560,1,-36.669,-17.098,-24.118,0.000,2,41.519695,-86.239998,0.000000,1.669,252.899994,18,53,38,88,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
292,22.674673,0,-2.191,0.154,-2.153,18.912,-1.804,251.278,-13.541,42.188,-10.855,-31.875,5.125,22.375,10.560,-1.051,30.809,0.800,-0.108,-0.124,-0.577,1,-37.659,-17.052,-24.441,0.000,2,41.519695,-86.239998,0.000000,1.649,252.899994,18,53,38,96,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
293,22.743147,0,0.487,2.051,0.628,15.446,-1.788,252.774,-10.407,50.134,-20.367,-31.875,5.125,22.375,7.818,-0.974,31.629,0.796,-0.092,-0.099,-0.589,1,-38.302,-17.045,-24.649,0.000,2,41.519695,-86.239998,0.000000,1.870,252.899994,18,53,39,4,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
294,22.824450,0,-0.897,2.486,3.191,12.138,-1.659,253.931,3.469,14.100,3.805,-31.875,5.125,22.375,7.074,-0.974,31.783,0.794,-0.075,-0.076,-0.599,1,-38.066,-17.005,-24.573,0.000,2,41.519695,-86.239998,20.120001,2.108,252.699997,18,53,39,12,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
295,22.901333,0,0.231,1.102,2.281,11.351,-2.250,253.637,-16.226,5.931,11.638,-31.875,5.125,22.375,6.459,-1.307,31.937,0.795,-0.075,-0.067,-0.598,1,-37.184,-17.116,-24.286,0.000,2,41.519695,-86.239998,15.370000,2.311,252.800003,18,53,39,20,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
296,22.953333,0,-1.038,0.551,0.243,8.915,-4.143,253.250,-43.755,37.377,17.010,-31.875,5.125,22.375,5.229,-2.307,32.116,0.798,-0.075,-0.041,-0.597,1,-38.240,-17.066,-24.629,0.000,2,41.519695,-86.239998,15.340000,2.360,252.800003,18,53,39,24,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,30.000,-20.000,4,-17,0,20,ROLL_RIGHT
